data_dado_inserido;papel;tipo;empresa;setor;cotacao;data_ult_cotacao;min_52_sem;max_52_sem;vol_med_2m;valor_mercado;valor_firma;ult_balanco_pro;nr_acoes;os_dia;pl;lpa;pvp;vpa;p_ebit;marg_bruta;psr;marg_ebit;p_ativos;marg_liquida;p_cap_giro;ebit_ativo;p_ativo_circ_liq;roic;div_yield;roe;ev_ebitda;liquidez_corr;ev_ebit;cres_rec_5a;ativo;disponibilidades;ativo_circulante;div_bruta;div_liquida;patr_liquido;lucro_liquido_12m;lucro_liquido_3m
2021-12-20;ATMP3;ON;ATMASA ON;Serviços Diversos;R$ 3,09;2021-12-20;R$ 2,24;R$ 12,53;R$ 165.040,00;R$ 82.533.900,00;R$ 363.338.000,00;2021-09-30;26710000;-6.36;-0.81;-3.83;0.43;7.2;-5.23;7.6;0.08;-1.5;0.05;-9.7;-0.18;-0.9;-0.07;-1.1;0;-53.2;2.69;0.44;-23;-15.2;R$ 1.705.860.000,00;R$ 37.962.000,00;R$ 358.170.000,00;R$ 318.766.000,00;R$ 280.804.000,00;R$ 192.398.000,00;-R$ 102.277.000,00;-R$ 19.096.000,00
2021-12-20;ATOM3;ON;ATOMPAR ON;Outros;R$ 2,76;2021-12-20;R$ 2,76;R$ 11,30;R$ 98.514,00;R$ 57.681.200,00;R$ 42.200.200,00;2021-09-30;20899000;-4.83;7.53;0.37;3.23;0.85;8.94;100;1.9;21.3;2.12;25.2;2.21;23.7;3.34;55.9;10.9;42.9;6.47;46.94;6.54;106.6;R$ 27.186.000,00;R$ 15.481.000,00;R$ 26.615.000,00;R$ 0,00;-R$ 15.481.000,00;R$ 17.865.000,00;R$ 7.660.000,00;R$ 102.000,00
2021-12-20;AURA33;DR3;AURA 360 DR3;Mineração;R$ 45,00;2021-12-20;R$ 41,21;R$ 66,37;R$ 5.271.130,00;R$ 3.183.410.000,00;R$ 3.131.520.000,00;2021-09-30;70742500;-2.17;10.26;4.39;2.12;21.22;4.89;43.4;1.87;38.2;1;18.2;4.13;20.5;-14.52;34.2;14.6;20.7;4.81;2.12;4.81;37.7;R$ 3.179.280.000,00;R$ 898.496.000,00;R$ 1.458.830.000,00;R$ 846.607.000,00;-R$ 51.889.000,00;R$ 1.501.160.000,00;R$ 310.218.000,00;-R$ 76.195.000,00
2021-12-20;AVLL3;ON NM;ALPHAVILLE ON NM;Construção Civil;R$ 29,50;2021-12-20;R$ 18,00;R$ 31,94;R$ 689.008,00;R$ 661.266.000,00;R$ 1.429.430.000,00;2021-09-30;22415800;4.98;-1.29;-22.83;4.89;6.04;-6.72;0.1;2.29;-34.1;0.34;-135.9;7.54;-5;-0.61;-5.8;0;-378.1;-16.51;1.13;-14.52;0;R$ 1.971.960.000,00;R$ 170.962.000,00;R$ 749.627.000,00;R$ 939.125.000,00;R$ 768.163.000,00;R$ 135.329.000,00;-R$ 511.700.000,00;-R$ 110.094.000,00
2021-12-20;AZEV3;ON;AZEVEDO & TRAVASSOS ON;Construção e Engenharia;R$ 4,97;2021-12-20;R$ 3,51;R$ 8,23;R$ 421.349,00;R$ 270.617.000,00;R$ 211.890.000,00;2021-09-30;54450000;3.97;2.89;1.72;6.07;0.82;-14.88;9.8;6.01;-40.4;1.59;207.6;3.86;-10.7;-7.24;-17.2;0;209.7;-12.04;4.84;-11.65;-37.8;R$ 170.210.000,00;R$ 58.727.000,00;R$ 88.265.000,00;R$ 0,00;-R$ 58.727.000,00;R$ 44.584.000,00;R$ 93.479.000,00;-R$ 37.117.000,00
2021-12-20;AZEV4;PN;AZEVEDO & TRAVASSOS PN;Construção e Engenharia;R$ 4,00;2021-12-20;R$ 2,19;R$ 7,64;R$ 1.676.680,00;R$ 217.800.000,00;R$ 159.073.000,00;2021-09-30;54450000;3.9;2.33;1.72;4.89;0.82;-11.97;9.8;4.84;-40.4;1.28;207.6;3.11;-10.7;-5.83;-17.2;0;209.7;-9.04;4.84;-8.75;-37.8;R$ 170.210.000,00;R$ 58.727.000,00;R$ 88.265.000,00;R$ 0,00;-R$ 58.727.000,00;R$ 44.584.000,00;R$ 93.479.000,00;-R$ 37.117.000,00
2021-12-20;AZUL4;PN;AZUL PN;Transporte;R$ 24,51;2021-12-20;R$ 21,86;R$ 48,55;R$ 251.606.000,00;R$ 8.481.220.000,00;R$ 15.242.900.000,00;2021-09-30;346031000;-3.58;-2.05;-11.96;-0.47;-51.86;-92.31;9.8;1.06;-1.2;0.48;-51.9;-1.82;-0.5;-0.29;-0.7;0;23.1;11.43;0.59;-165.9;-6.8;R$ 17.778.000.000,00;R$ 3.634.500.000,00;R$ 6.771.660.000,00;R$ 10.396.200.000,00;R$ 6.761.660.000,00;-R$ 17.945.900.000,00;-R$ 4.138.260.000,00;-R$ 2.196.290.000,00
2021-12-20;B3SA3;ON;B3 ON;Serviços Financeiros Diversos;R$ 11,88;2021-12-20;R$ 11,01;R$ 20,17;R$ 489.803.000,00;R$ 72.776.900.000,00;R$ 62.754.100.000,00;2021-09-30;6126000000;-3.49;15.41;0.77;3.22;3.69;11.18;90.7;7.06;63.2;1.33;45.8;7.32;11.9;-11;21.2;6.9;20.9;8.28;1.64;9.64;33.8;R$ 54.807.500.000,00;R$ 23.973.900.000,00;R$ 25.600.800.000,00;R$ 13.951.200.000,00;-R$ 10.022.700.000,00;R$ 22.580.300.000,00;R$ 4.722.880.000,00;R$ 1.176.130.000,00
2021-12-20;BAHI3;ON;BAHEMA ON;Diversos;R$ 15,15;2021-12-20;R$ 13,01;R$ 17,30;R$ 43.985,00;R$ 233.774.000,00;R$ 239.923.000,00;2021-09-30;15430700;-0.98;-5.81;-2.61;1.64;9.24;130.67;39.8;0.94;0.7;0.42;-16.5;-1.73;0.3;-0.7;0.4;0;-28.2;19.65;0.33;134.11;78;R$ 552.359.000,00;R$ 39.130.000,00;R$ 66.527.000,00;R$ 45.279.000,00;R$ 6.149.000,00;R$ 142.631.000,00;-R$ 40.203.000,00;-R$ 10.046.000,00
2021-12-20;BAZA3;ON;BANCO DA AMAZONIA S.A. ON;Intermediários Financeiros;R$ 39,20;2021-12-20;R$ 35,20;R$ 41,84;R$ 33.745,00;R$ 1.162.120.000,00;R$ 0,00;2021-09-30;29646000;0.1;2.05;19.09;0.41;96.39;0;0;0;0;0;0;0;0;0;0;6.6;19.8;0;0;0;-1.7;R$ 24.214.400.000,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2.857.610.000,00;R$ 565.816.000,00;R$ 121.787.000,00
2021-12-20;BBAS3;ON;BANCO DO BRASIL S.A. ON;Intermediários Financeiros;R$ 29,42;2021-12-20;R$ 26,49;R$ 37,34;R$ 482.272.000,00;R$ 84.300.600.000,00;R$ 0,00;2021-09-30;2865420000;-3;4.85;6.07;0.62;47.72;0;0;0;0;0;0;0;0;0;0;7.7;12.7;0;0;0;2.2;R$ 2.033.140.000.000,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 136.731.000.000,00;R$ 17.392.800.000,00;R$ 4.541.500.000,00
2021-12-20;BBDC3;ON N1;BANCO BRADESCO S.A. ON N1;Intermediários Financeiros;R$ 16,52;2021-12-20;R$ 16,52;R$ 23,83;R$ 142.765.000,00;R$ 160.559.000.000,00;R$ 0,00;2021-09-30;9719080000;-1.9;6.62;2.49;1.09;15.19;0;0;0;0;0;0;0;0;0;0;6.4;16.4;0;0;0;24.1;R$ 1.443.110.000.000,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 147.606.000.000,00;R$ 24.239.400.000,00;R$ 6.647.980.000,00
2021-12-20;BBDC4;PN N1;BANCO BRADESCO S.A. PN N1;Intermediários Financeiros;R$ 19,41;2021-12-20;R$ 19,04;R$ 27,82;R$ 888.936.000,00;R$ 188.647.000.000,00;R$ 0,00;2021-09-30;9719080000;-2.07;7.78;2.49;1.28;15.19;0;0;0;0;0;0;0;0;0;0;6;16.4;0;0;0;24.1;R$ 1.443.110.000.000,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 147.606.000.000,00;R$ 24.239.400.000,00;R$ 6.647.980.000,00
2021-12-20;BBRK3;ON NM;BR Brokers ON NM;Exploração de Imóveis;R$ 1,06;2021-12-20;R$ 0,98;R$ 4,00;R$ 2.569.470,00;R$ 83.243.700,00;R$ 63.229.700,00;2021-09-30;78531800;-5.36;-0.66;-1.6;2.01;0.53;-6.02;62.1;0.6;-10;0.49;-93.4;-2.1;-8.1;-0.94;-9.6;0;-302.7;-16.08;0.5;-4.57;10.3;R$ 170.517.000,00;R$ 20.014.000,00;R$ 40.287.000,00;R$ 0,00;-R$ 20.014.000,00;R$ 41.469.000,00;-R$ 125.512.000,00;-R$ 9.128.000,00
2021-12-20;BBSE3;ON NM;BBSEGURIDADE ON NM;Previdência e Seguros;R$ 20,38;2021-12-20;R$ 18,40;R$ 28,85;R$ 114.757.000,00;R$ 40.760.000.000,00;R$ 0,00;2021-09-30;2000000000;-0.78;11.25;1.81;5.24;3.89;8.8;0;0;0;3.52;0;0;40;0;0;4.9;46.6;0;0;0;0;R$ 11.581.600.000,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 7.781.880.000,00;R$ 3.623.200.000,00;R$ 975.821.000,00
2021-12-20;BEEF3;ON NM;Minerva ON NM;Alimentos Processados;R$ 10,01;2021-12-20;R$ 7,53;R$ 10,82;R$ 76.740.900,00;R$ 6.073.080.000,00;R$ 11.888.100.000,00;2021-09-30;606701000;1.21;10.79;0.93;12.57;0.8;3.14;17.1;0.24;7.7;0.3;2.2;0.88;9.5;-1.12;21.9;10.1;116.5;5.27;1.92;6.14;20.8;R$ 20.393.200.000,00;R$ 8.030.710.000,00;R$ 14.491.500.000,00;R$ 13.845.700.000,00;R$ 5.815.020.000,00;R$ 483.053.000,00;R$ 562.718.000,00;R$ 72.374.000,00
2021-12-20;BEES3;ON;BANESTES S/A ON;Intermediários Financeiros;R$ 4,71;2021-12-20;R$ 4,56;R$ 5,33;R$ 67.006,00;R$ 1.487.950.000,00;R$ 0,00;2021-09-30;315913000;-2.69;6.29;0.75;0.81;5.82;0;0;0;0;0;0;0;0;0;0;6.3;12.9;0;0;0;5.5;R$ 33.781.500.000,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.837.760.000,00;R$ 236.480.000,00;R$ 60.010.000,00
2021-12-20;BEES4;PN;BANESTES S/A PN;Intermediários Financeiros;R$ 5,35;2021-12-20;R$ 5,35;R$ 6,08;R$ 15.345,00;R$ 1.690.130.000,00;R$ 0,00;2021-09-30;315913000;-3.08;7.15;0.75;0.92;5.82;0;0;0;0;0;0;0;0;0;0;5.5;12.9;0;0;0;5.5;R$ 33.781.500.000,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.837.760.000,00;R$ 236.480.000,00;R$ 60.010.000,00
2021-12-20;BIDI11;UNT N2;BANCO INTER UNT N2;Intermediários Financeiros;R$ 29,03;2021-12-20;R$ 29,03;R$ 84,90;R$ 392.283.000,00;R$ 24.952.300.000,00;R$ 0,00;2021-09-30;2578600000;-4.25;466.67;0.06;2.92;9.93;0;0;0;0;0;0;0;0;0;0;0.2;0.6;0;0;0;46.7;R$ 33.528.400.000,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 8.536.610.000,00;R$ 53.469.000,00;R$ 14.202.000,00
2021-12-20;BIDI3;ON N2;BANCO INTER ON N2;Intermediários Financeiros;R$ 9,54;2021-12-20;R$ 9,54;R$ 28,22;R$ 20.853.300,00;R$ 24.599.900.000,00;R$ 0,00;2021-09-30;2578600000;-3.73;460.08;0.02;2.88;3.31;0;0;0;0;0;0;0;0;0;0;0.2;0.6;0;0;0;46.7;R$ 33.528.400.000,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 8.536.610.000,00;R$ 53.469.000,00;R$ 14.202.000,00
2021-12-20;BIDI4;PN N2;BANCO INTER PN N2;Intermediários Financeiros;R$ 9,87;2021-12-20;R$ 9,87;R$ 28,50;R$ 132.200.000,00;R$ 25.450.800.000,00;R$ 0,00;2021-09-30;2578600000;-3.8;475.99;0.02;2.98;3.31;0;0;0;0;0;0;0;0;0;0;0.1;0.6;0;0;0;46.7;R$ 33.528.400.000,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 8.536.610.000,00;R$ 53.469.000,00;R$ 14.202.000,00
2021-12-20;BIOM3;ON;BIOMM SA ON;Medicamentos e Outros Produtos;R$ 12,95;2021-12-20;R$ 12,20;R$ 17,95;R$ 153.304,00;R$ 877.699.000,00;R$ 999.928.000,00;2021-09-30;67776000;-6.63;-11.82;-1.1;6.18;2.1;-15.19;25.3;8.44;-55.5;2.28;-71.4;11.35;-15;-10.23;-18.7;0;-52.3;-17.51;1.96;-17.31;596.5;R$ 385.684.000,00;R$ 55.071.000,00;R$ 157.778.000,00;R$ 177.300.000,00;R$ 122.229.000,00;R$ 142.109.000,00;-R$ 74.286.000,00;-R$ 16.626.000,00
2021-12-20;BKBR3;ON NM;BK BRASIL ON NM;Hoteis e Restaurantes;R$ 6,22;2021-12-20;R$ 6,22;R$ 12,40;R$ 23.554.300,00;R$ 1.712.710.000,00;R$ 2.059.620.000,00;2021-09-30;275355000;-5.04;-4.34;-1.43;1.11;5.62;-6.28;60.6;0.66;-10.4;0.46;-15.1;16.08;-7.3;-1.25;-9;0;-25.5;22.51;1.16;-7.55;3.9;R$ 3.710.920.000,00;R$ 485.766.000,00;R$ 792.640.000,00;R$ 832.677.000,00;R$ 346.911.000,00;R$ 1.547.140.000,00;-R$ 394.712.000,00;-R$ 37.946.000,00
2021-12-20;BMEB4;PN;BANCO MERCANTIL DO BRASIL S/A PN;Intermediários Financeiros;R$ 10,72;2021-12-20;R$ 7,34;R$ 10,99;R$ 209.815,00;R$ 1.123.800.000,00;R$ 0,00;2021-09-30;104832000;1.61;5.91;1.81;1.01;10.62;0;0;0;0;0;0;0;0;0;0;6.1;17.1;0;0;0;16.7;R$ 11.975.500.000,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.112.840.000,00;R$ 190.127.000,00;R$ 40.128.000,00
2021-12-20;BMGB4;PN N1;BANCO BMG PN N1;Intermediários Financeiros;R$ 3,37;2021-12-20;R$ 2,80;R$ 6,23;R$ 3.933.080,00;R$ 1.965.490.000,00;R$ 0,00;2021-09-30;583232000;-0.88;7.28;0.46;0.5;6.73;0;0;0;0;0;0;0;0;0;0;5.4;6.9;0;0;0;2.8;R$ 36.437.600.000,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 3.922.500.000,00;R$ 269.918.000,00;R$ 42.386.000,00
2021-12-20;BMKS3;ON;MONARK ON;Viagens e Lazer;R$ 222,50;2021-12-20;R$ 213,52;R$ 287,29;R$ 9.262,00;R$ 101.182.000,00;-R$ 35.122.100,00;2021-09-30;454750;0;24.59;9.05;0.53;418.61;-46.76;35.2;5.19;-11.1;0.47;21.1;0.63;-1;0.71;-3;3.6;2.2;222.29;37.44;16.23;8.7;R$ 213.352.000,00;R$ 138.818.000,00;R$ 165.154.000,00;R$ 2.514.000,00;-R$ 136.304.000,00;R$ 190.364.000,00;R$ 4.115.000,00;R$ 2.575.000,00
2021-12-20;BMOB3;ON NM;BEMOBI TECH ON NM;Programas e Serviços;R$ 14,61;2021-12-20;R$ 12,77;R$ 26,61;R$ 17.625.300,00;R$ 1.328.180.000,00;R$ 698.522.000,00;2021-09-30;90909100;-5.13;19.68;0.74;1.3;11.24;14.14;55.4;4.44;31.4;1.14;22.6;1.84;8.1;2.03;18.9;0;6.6;5.15;10.19;7.43;0;R$ 1.167.020.000,00;R$ 629.660.000,00;R$ 800.376.000,00;R$ 0,00;-R$ 629.660.000,00;R$ 1.021.590.000,00;R$ 67.489.000,00;R$ 18.984.000,00
2021-12-20;BOAS3;ON NM;BOA VISTA ON NM;Serviços Financeiros Diversos;R$ 6,33;2021-12-20;R$ 6,20;R$ 14,00;R$ 9.395.390,00;R$ 3.364.020.000,00;R$ 2.240.180.000,00;2021-09-30;531440000;-5.24;23.79;0.27;1.68;3.77;20.98;49.8;4.7;22.4;1.3;19.8;2.75;6.2;4.08;12.2;0.3;7.1;6.88;7.7;13.97;12.8;R$ 2.582.820.000,00;R$ 1.233.740.000,00;R$ 1.405.130.000,00;R$ 109.897.000,00;-R$ 1.123.840.000,00;R$ 2.001.970.000,00;R$ 141.424.000,00;R$ 49.782.000,00
2021-12-20;BOBR4;PN;BOMBRIL SA PN;Produtos de Uso Pessoal e de Limpeza;R$ 1,63;2021-12-20;R$ 1,63;R$ 3,16;R$ 74.385,00;R$ 424.631.000,00;R$ 711.331.000,00;2021-09-30;260510000;-2.4;3.36;0.49;-3.7;-0.44;14.25;29.3;0.38;2.7;0.48;11.4;-1.68;3.4;-0.65;4.6;0;-110.1;13.56;0.58;23.87;0.6;R$ 883.826.000,00;R$ 29.331.000,00;R$ 348.726.000,00;R$ 316.031.000,00;R$ 286.700.000,00;-R$ 114.831.000,00;R$ 126.440.000,00;R$ 91.000,00
2021-12-20;BPAC11;UNT;BTGP BANCO UNT;Intermediários Financeiros;R$ 21,84;2021-12-20;R$ 19,85;R$ 32,11;R$ 329.847.000,00;R$ 83.764.600.000,00;R$ 0,00;2021-09-30;11506100000;-3.96;11.6;1.88;2.31;9.45;0;0;0;0;0;0;0;0;0;0;1.4;19.9;0;0;0;33.8;R$ 340.556.000.000,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 36.259.400.000,00;R$ 7.223.740.000,00;R$ 1.431.460.000,00
2021-12-20;BPAC3;ON;BTGP BANCO ON;Intermediários Financeiros;R$ 13,45;2021-12-20;R$ 10,10;R$ 21,19;R$ 103.818,00;R$ 154.757.000.000,00;R$ 0,00;2021-09-30;11506100000;-4.61;21.42;0.63;4.27;3.15;0;0;0;0;0;0;0;0;0;0;0.8;19.9;0;0;0;33.8;R$ 340.556.000.000,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 36.259.400.000,00;R$ 7.223.740.000,00;R$ 1.431.460.000,00
2021-12-20;BPAC5;PNA;BTGP BANCO PNA;Intermediários Financeiros;R$ 5,07;2021-12-20;R$ 4,58;R$ 8,78;R$ 88.656,00;R$ 58.336.000.000,00;R$ 0,00;2021-09-30;11506100000;-4.34;8.08;0.63;1.61;3.15;0;0;0;0;0;0;0;0;0;0;2.1;19.9;0;0;0;33.8;R$ 340.556.000.000,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 36.259.400.000,00;R$ 7.223.740.000,00;R$ 1.431.460.000,00
2021-12-20;BPAN4;PN;BANCO PAN PN;Intermediários Financeiros;R$ 10,24;2021-12-20;R$ 9,18;R$ 25,58;R$ 92.335.100,00;R$ 12.339.800.000,00;R$ 0,00;2021-09-30;1205060000;-2.66;16.34;0.63;2.17;4.71;0;0;0;0;0;0;0;0;0;0;2.1;13.3;0;0;0;12.8;R$ 44.480.400.000,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 5.676.190.000,00;R$ 755.069.000,00;R$ 191.366.000,00
2021-12-20;BRAP3;ON N1;BRADESPAR S/A ON N1;Mineração;R$ 21,41;2021-12-20;R$ 17,09;R$ 24,15;R$ 11.158.100,00;R$ 8.416.210.000,00;R$ 5.861.050.000,00;2021-09-30;393097000;-3.95;1.55;13.85;0.58;37.01;-305.21;0;0;0;0.58;0;3.3;-0.2;3.3;-0.2;19.6;37.4;-212.55;65.33;-212.55;0;R$ 14.587.600.000,00;R$ 2.555.160.000,00;R$ 2.591.810.000,00;R$ 0,00;-R$ 2.555.160.000,00;R$ 14.547.000.000,00;R$ 5.444.250.000,00;R$ 1.175.860.000,00
2021-12-20;BRAP4;PN N1;BRADESPAR S/A PN N1;Mineração;R$ 22,33;2021-12-20;R$ 18,52;R$ 29,06;R$ 232.018.000,00;R$ 8.777.860.000,00;R$ 6.222.690.000,00;2021-09-30;393097000;-3.5;1.61;13.85;0.6;37.01;-318.33;0;0;0;0.6;0;3.44;-0.2;3.44;-0.2;20.7;37.4;-225.66;65.33;-225.66;0;R$ 14.587.600.000,00;R$ 2.555.160.000,00;R$ 2.591.810.000,00;R$ 0,00;-R$ 2.555.160.000,00;R$ 14.547.000.000,00;R$ 5.444.250.000,00;R$ 1.175.860.000,00
2021-12-20;BRFS3;ON NM;BRF Foods ON NM;Alimentos Processados;R$ 21,27;2021-12-20;R$ 19,24;R$ 30,07;R$ 165.547.000,00;R$ 17.281.300.000,00;R$ 34.226.900.000,00;2021-09-30;812473000;-1.07;42.46;0.5;2.27;9.35;5.87;21.6;0.37;6.4;0.33;0.9;4.31;5.6;-0.82;9.1;0;5.4;6.09;1.2;11.62;7.8;R$ 53.048.800.000,00;R$ 7.233.030.000,00;R$ 24.242.200.000,00;R$ 24.178.600.000,00;R$ 16.945.600.000,00;R$ 7.599.850.000,00;R$ 407.008.000,00;-R$ 282.116.000,00
2021-12-20;BRGE12;PNF;CONSORCIO ALFA PNF;Previdência e Seguros;R$ 5,94;2021-12-20;R$ 5,55;R$ 6,99;R$ 5.293,00;R$ 437.457.000,00;-R$ 1.084.040.000,00;2021-09-30;73646000;0;19.21;0.31;0.35;16.94;-0.9;-1506.9;63.55;-7083.1;0.14;403.8;0.35;-15.9;0.77;-31.6;0;1.8;2.23;3.24;2.22;-21.7;R$ 3.062.320.000,00;R$ 1.521.500.000,00;R$ 1.808.520.000,00;R$ 0,00;-R$ 1.521.500.000,00;R$ 1.247.620.000,00;R$ 22.774.000,00;R$ 8.230.000,00
2021-12-20;BRIV3;ON;ALFA DE INVESTIMENTO ON;Intermediários Financeiros;R$ 7,56;2021-12-20;R$ 7,56;R$ 15,98;R$ 3.568,00;R$ 669.824.000,00;R$ 0,00;2021-09-30;88601000;-5.38;8.78;0.86;0.43;17.71;0;0;0;0;0;0;0;0;0;0;0.3;4.9;0;0;0;36.9;R$ 19.696.900.000,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.568.880.000,00;R$ 76.255.000,00;R$ 12.186.000,00
2021-12-20;BRKM3;ON N1;BRASKEM ON N1;Químicos;R$ 52,33;2021-12-20;R$ 21,08;R$ 58,15;R$ 3.141.080,00;R$ 41.718.500.000,00;R$ 60.695.700.000,00;2021-09-30;797219000;0.44;2.92;17.94;3.27;16.01;1.62;31.5;0.43;26.8;0.44;14.9;3.88;27.2;-1.04;37.3;14.4;112;2.05;1.33;2.36;14.2;R$ 94.434.300.000,00;R$ 14.962.100.000,00;R$ 43.118.900.000,00;R$ 33.939.300.000,00;R$ 18.977.200.000,00;R$ 12.764.200.000,00;R$ 14.300.800.000,00;R$ 3.536.810.000,00
2021-12-20;BRKM5;PNA N1;BRASKEM PNA N1;Químicos;R$ 55,45;2021-12-20;R$ 20,38;R$ 62,09;R$ 209.904.000,00;R$ 44.205.800.000,00;R$ 63.183.000.000,00;2021-09-30;797219000;0.47;3.09;17.94;3.46;16.01;1.72;31.5;0.46;26.8;0.47;14.9;4.11;27.2;-1.1;37.3;13.6;112;2.14;1.33;2.46;14.2;R$ 94.434.300.000,00;R$ 14.962.100.000,00;R$ 43.118.900.000,00;R$ 33.939.300.000,00;R$ 18.977.200.000,00;R$ 12.764.200.000,00;R$ 14.300.800.000,00;R$ 3.536.810.000,00
2021-12-20;BRML3;ON;BR MALLS PARTICIPAÇÔES S/A ON;Exploração de Imóveis;R$ 7,85;2021-12-20;R$ 6,97;R$ 11,80;R$ 169.978.000,00;R$ 6.854.160.000,00;R$ 9.317.800.000,00;2021-09-30;873141000;-6.66;34.24;0.23;0.64;12.27;11.25;90.4;6.67;59.3;0.35;16;4.48;3.1;-1.11;3.4;0;1.9;14.28;3.94;15.3;-6.2;R$ 19.408.900.000,00;R$ 1.622.960.000,00;R$ 2.047.780.000,00;R$ 4.086.600.000,00;R$ 2.463.640.000,00;R$ 10.717.700.000,00;R$ 200.153.000,00;R$ 57.149.000,00
2021-12-20;BRPR3;ON NM;BR PROPERTIES ON NM;Exploração de Imóveis;R$ 7,35;2021-12-20;R$ 6,93;R$ 10,03;R$ 16.662.800,00;R$ 3.485.080.000,00;R$ 5.309.330.000,00;2021-09-30;474160000;-5.89;14.82;0.5;0.49;15.09;15.52;100;10.63;68.5;0.3;71.7;5.47;2;-1.15;2.2;2.8;3.3;23.47;2.03;23.64;-8.2;R$ 11.447.300.000,00;R$ 1.110.740.000,00;R$ 1.254.040.000,00;R$ 2.935.000.000,00;R$ 1.824.260.000,00;R$ 7.154.660.000,00;R$ 235.136.000,00;R$ 38.258.000,00
2021-12-20;BRSR3;ON;BANRISUL S/A ON;Intermediários Financeiros;R$ 11,47;2021-12-20;R$ 11,26;R$ 15,17;R$ 88.134,00;R$ 4.690.930.000,00;R$ 0,00;2021-09-30;408974000;-1.97;5.03;2.28;0.54;21.39;0;0;0;0;0;0;0;0;0;0;7.9;10.7;0;0;0;8.8;R$ 101.328.000.000,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 8.747.130.000,00;R$ 933.112.000,00;R$ 156.602.000,00
2021-12-20;BRSR6;PNB;BANRISUL S/A PNB;Intermediários Financeiros;R$ 9,36;2021-12-20;R$ 9,36;R$ 13,93;R$ 32.846.600,00;R$ 3.828.000.000,00;R$ 0,00;2021-09-30;408974000;-2.3;4.1;2.28;0.44;21.39;0;0;0;0;0;0;0;0;0;0;9.7;10.7;0;0;0;8.8;R$ 101.328.000.000,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 8.747.130.000,00;R$ 933.112.000,00;R$ 156.602.000,00
2021-12-20;CAMB3;ON;PENALTY ON;Tecidos, Vestuário e Calçados;R$ 4,77;2021-12-20;R$ 3,63;R$ 6,20;R$ 143.570,00;R$ 201.652.000,00;R$ 276.824.000,00;2021-09-30;42275000;-1.04;14.59;0.33;1.9;2.51;6.16;46.3;0.97;15.8;0.67;6.7;19.25;10.9;-2.97;12.4;0;13;7.05;1.09;8.45;-8.6;R$ 301.275.000,00;R$ 10.107.000,00;R$ 127.607.000,00;R$ 85.279.000,00;R$ 75.172.000,00;R$ 106.255.000,00;R$ 13.818.000,00;R$ 10.485.000,00
2021-12-20;CAML3;ON NM;CAMIL ON NM;Alimentos Processados;R$ 10,18;2021-12-20;R$ 8,55;R$ 11,41;R$ 17.377.000,00;R$ 3.766.600.000,00;R$ 5.142.530.000,00;2021-08-31;370000000;-0.29;8.77;1.16;1.39;7.31;6.42;20.4;0.45;7.1;0.56;5.2;1.35;8.8;9.33;13.1;3;15.9;6.85;2.74;8.77;24;R$ 6.690.930.000,00;R$ 1.366.030.000,00;R$ 4.391.500.000,00;R$ 2.741.960.000,00;R$ 1.375.930.000,00;R$ 2.703.230.000,00;R$ 429.281.000,00;R$ 106.525.000,00
2021-12-20;CARD3;ON NM;CSU CARDSYST ON NM;Serviços Diversos;R$ 12,73;2021-12-20;R$ 11,77;R$ 27,04;R$ 4.614.700,00;R$ 532.114.000,00;R$ 547.504.000,00;2021-09-30;41800000;-5.54;9.2;1.38;1.66;7.66;6.43;31.3;1.06;16.5;0.95;11.5;25.04;14.8;-8.29;19.3;3.1;18.1;3.84;1.14;6.61;1.5;R$ 557.993.000,00;R$ 96.635.000,00;R$ 173.694.000,00;R$ 112.025.000,00;R$ 15.390.000,00;R$ 320.074.000,00;R$ 57.831.000,00;R$ 16.029.000,00
